chrom	Start_cM	End_cM	length_bp	length_cM
9993	chr12	127.95500170388	128.050786455169	104605	0.0957847512889742
9994	chr12	6.88991645124434	7.00515984911682	24670	0.115243397872478
9995	chr12	7.17550000576537	7.25027173192039	4880	0.0747717261550198
9996	chr12	74.2048499251662	74.2075961073	426	0.00274618213380506
9997	chr12	74.656187068701	74.8008786846024	37350	0.14469161590138
9998	chr12	78.7749656633098	78.8121722326494	24067	0.0372065693395882
9999	chr12	80.0755061217538	80.2158936151201	43941	0.140387493366319
10000	chr12	84.995225343438	85.0112530837941	721	0.0160277403560229
10001	chr12	117.621060785683	117.685670507217	2727	0.0646097215340831
10002	chr12	121.733388924515	121.77866380162	30714	0.0452748771057401
10003	chr12	122.592450481449	122.677665943707	56788	0.0852154622585601
10004	chr12	123.927451102151	124.164082182411	161551	0.236631080259684
10005	chr12	6.72085763208127	6.73356053698669	846	0.012702904905419
10006	chr12	47.9720960238284	47.9930859562424	1000	0.0209899324140679
10007	chr12	75.6524411903848	75.6675217648711	170	0.0150805744862765
10008	chr12	75.763598570917	75.8163900661329	112308	0.0527914952159421
10009	chr12	90.4790906284942	90.7952219276792	666230	0.316131299184974
10010	chr12	97.1756061164943	97.2922809419957	20412	0.116674825501391
10011	chr12	99.3042189994943	99.3769200719492	4472	0.0727010724549046
10012	chr12	103.95329717559	103.965682311259	238	0.0123851356688647
10013	chr12	112.585915593767	112.663367278712	127281	0.0774516849443074
10014	chr12	113.14908586379	113.25742611196	1933	0.108340248169839
10015	chr12	124.009139616551	124.112505529474	1241	0.103365912923437
10016	chr12	124.148104168321	124.250740951037	131912	0.102636782715649
10017	chr12	131.496533580796	131.834566965236	305299	0.338033384440166
10018	chr12	3.41321579560743	3.41943829733312	1087	0.00622250172568117
10019	chr12	6.29016256517022	6.29035269437191	136	0.000190129201687483
10020	chr12	9.97891769122548	9.99693810990091	916	0.0180204186754285
10021	chr12	48.2045523582814	48.2350831396749	7841	0.0305307813935229
10022	chr12	50.1342803523815	50.2263820319387	23032	0.0921016795571958
10023	chr12	85.2130012357789	85.3763055185711	237710	0.16330428279224
10024	chr12	90.51120102674	90.616243668531	107525	0.105042641791016
10025	chr12	120.693430792417	120.697281330414	444	0.00385053799649882
10026	chr12	122.549422813132	122.647678180408	93397	0.0982553672753141
10027	chr12	128.938470745378	129.553680584879	172015	0.61520983950092
10028	chr12	5.71089620603326	5.71462050157279	2664	0.00372429553952536
10029	chr12	48.4873435845719	48.5283531412159	2813	0.0410095566439566
10030	chr12	48.7037700790225	48.7601476579602	124609	0.0563775789376422
10031	chr12	79.8416364810458	79.9466511522739	41871	0.105014671228119
10032	chr12	115.964825188539	115.989659154007	647	0.0248339654675789
10033	chr12	118.714942589423	118.739061214304	504	0.0241186248812539
10034	chr12	124.216898746885	124.230548255027	24429	0.0136495081416541
10035	chr12	126.65812211057	126.76690644733	144849	0.108784336760536
10036	chr12	129.130027779261	129.272859065621	38929	0.142831286360661
10037	chr12	6.71988164056962	6.74477900802745	1677	0.024897367457827
10038	chr12	6.79052349437686	6.9354669034117	20785	0.144943409034844
10039	chr12	7.08259513357076	7.17309443998538	29158	0.0904993064146229
10040	chr12	36.3163067080378	36.3883391815855	190642	0.0720324735477149
10041	chr12	74.4468825454992	74.7221810900061	162140	0.275298544506867
10042	chr12	75.5775705735235	75.622634878459	508	0.0450643049354511
10043	chr12	77.3073116701059	77.3342118282423	9761	0.026900158136371
10044	chr12	86.9798595276623	87.0155158210703	1079	0.0356562934079818
10045	chr12	110.037497127152	110.145110118145	266738	0.107612990992379
10046	chr12	112.091417317997	112.326950736478	537186	0.235533418480856
10047	chr12	122.664677161067	122.867363220629	28323	0.202686059561884
10048	chr12	128.310487861633	128.328874660139	57270	0.0183867985057589
10049	chr12	5.7214721428788	5.7485907182826	19398	0.0271185754037999
10050	chr12	5.90218016301335	5.96384213874249	44107	0.0616619757291463
10051	chr12	10.5118700988915	10.662622517852	47643	0.15075241896054
10052	chr12	59.8357465384042	59.951275392151	20985	0.11552885374681
10053	chr12	74.1947139101853	74.3826979056018	313025	0.187983995416502
10054	chr12	112.001195255103	112.00574812072	134	0.00455286561694379
10055	chr12	112.168329964109	112.531272785125	527307	0.362942821016702
10056	chr12	118.987165637675	119.007085255215	16642	0.0199196175398413
10057	chr12	129.051705492486	129.215455525979	50082	0.163750033493557
10058	chr12	129.404179082082	129.436351280564	6236	0.0321721984825842
10059	chr12	130.400154082403	130.417777487572	1650	0.0176234051698998
10060	chr12	139.003215633155	139.028113260194	1086	0.0248976270393939
10061	chr12	147.065441895373	147.101334304846	36918	0.0358924094733197
10062	chr12	6.33722653263202	6.41482580908833	55507	0.0775992764563176
10063	chr12	16.8828267588724	16.8917176960635	256	0.00889093719108658
10064	chr12	47.8840907282299	47.973292449976	12898	0.0892017217460648
10065	chr12	72.1995862053433	72.2592382105039	4332	0.0596520051606291
10066	chr12	73.403514585705	73.4054454112311	187	0.00193082552614499
10067	chr12	74.3232811631656	74.3382308908014	49899	0.0149497276357522
10068	chr12	82.9962031615352	83.0410152691269	41056	0.0448121075916816
10069	chr12	107.536521034351	107.566690223441	737	0.0301691890902163
10070	chr12	112.664409515722	112.786325855773	102657	0.121916340051257
10071	chr12	114.547936951261	114.63761920492	92766	0.0896822536587791
10072	chr12	146.96031125093	146.99421671781	35660	0.0339054668799861
10073	chr12	9.93416173872919	10.0861122212863	39928	0.151950482557117
10074	chr12	10.1457340069399	10.2871141930654	23223	0.141380186125476
10075	chr12	53.2894865052639	53.3927822507921	39608	0.103295745528143
10076	chr12	61.632470278711	61.7253424533379	1608	0.0928721746268693
10077	chr12	61.763025024032	61.7700362346981	609	0.00701121066608579
10078	chr12	76.0197259935671	76.0378138378024	40238	0.0180878442353674
10079	chr12	110.195418521294	110.201011915585	2142	0.00559339429079841
10080	chr12	110.29808734989	110.440228162068	8637	0.142140812178226
10081	chr12	128.552005706427	128.775625934727	22867777	0.223620228299865
10082	chr12	129.253191572126	129.341885397043	16502	0.088693824916561
10083	chr12	132.302238234582	132.322931165369	1141	0.0206929307867938
10084	chr12	146.98612363934	147.064327087573	62662	0.0782034482332961
10085	chr12	10.3107135249642	10.3561676019408	792	0.0454540769765561
10086	chr12	21.4213463825248	21.525539600821	17722	0.104193218296139
10087	chr12	25.1220468923126	25.2730634369655	135652	0.151016544652897
10088	chr12	36.3308173522852	36.4450829496065	151326	0.114265597321229
10089	chr12	38.7437154048393	38.8279506775191	63395	0.0842352726797557
10090	chr12	74.7522417717421	74.8131040674638	1150	0.0608622957217193
10091	chr12	83.2312781494743	83.2439871713604	3732	0.0127090218861241
10092	chr12	112.723193417885	112.772149679659	36109	0.0489562617736254
10093	chr12	116.289495142344	116.354669593593	22955	0.06517445124841
10094	chr12	122.840965039008	122.950037512446	26421	0.109072473438303
10095	chr12	130.812434954861	130.859377297723	4395	0.0469423428615698
10096	chr12	131.474508292902	131.550600660559	214133	0.0760923676573668
10097	chr12	132.200877331718	132.207442485921	362	0.00656515420229198
10098	chr12	15.9357113761138	15.9553688194981	8533	0.0196574433842951
10099	chr12	60.1010283984875	60.296700145153	182059	0.195671746665482
10100	chr12	90.0828586696704	90.1054479212955	317	0.0225892516250639
10101	chr12	106.5759934907	106.622717314011	14996	0.0467238233111686
10102	chr12	116.4116629884	116.504481130573	25330	0.0928181421731722
10103	chr12	122.060304603392	122.415390335435	154956	0.355085732043904
10104	chr12	122.585812026514	122.606192033108	7314	0.0203800065941238
10105	chr12	122.875249623647	123.00512869545	397850	0.129879071803131
10106	chr12	127.609204378765	127.624132621077	10076	0.0149282423122941
10107	chr12	128.788288325922	128.874188164144	37064	0.0858998382213088
10108	chr12	143.254346966787	143.270406861891	536	0.0160598951044051
10109	chr12	147.583969695752	147.58914757857	117	0.00517788281737808
10110	chr12	5.9241428818268	5.96341994007402	28095	0.039277058247225
10111	chr12	17.2095559984149	17.4069170163762	70383	0.197361017961327
10112	chr12	19.123410966253	19.1816656666458	33827	0.0582547003928156
10113	chr12	34.9180458900057	34.9465838377386	824	0.0285379477328078
10114	chr12	42.4625475653423	42.4687512724409	439	0.00620370709864204
10115	chr12	48.3048797690187	48.741167330366	165181	0.436287561347292
10116	chr12	49.6483598444678	49.7471634934772	234703	0.098803649009426
10117	chr12	75.6507557144128	75.8415485406811	164782	0.190792826268307
10118	chr12	95.8130009342655	95.817544209895	290	0.00454327562958667
10119	chr12	148.584960676203	148.71332180722	63779	0.128361131016874
10120	chr12	17.2385000227413	17.3046392606524	34972	0.0661392379111305
10121	chr12	60.9459889910551	61.1190400114631	61235	0.173051020408018
10122	chr12	61.9030596817741	61.9720211641772	19062	0.0689614824031395
10123	chr12	73.4373823546942	73.5569296645338	70371	0.119547309839604
10124	chr12	74.2739115853515	74.7205404542071	383349	0.44662886885564
10125	chr12	113.066730791182	113.212786081357	5083	0.146055290175397
10126	chr12	116.182286329783	116.261999626459	6884	0.0797132966751519
10127	chr12	116.876865506501	116.9092873621	871	0.032421855599253
10128	chr12	6.21655600194934	6.2190402636508	1777	0.00248426170145866
10129	chr12	10.4229287553345	10.4733483267562	7073	0.0504195714217275
10130	chr12	19.1956195510047	19.3552310498034	17594	0.159611498798693
10131	chr12	55.6036504103754	55.6345339266208	976	0.0308835162453462
10132	chr12	75.0319295511412	75.1141598722862	50338	0.0822303211450048
10133	chr12	99.2536096427046	99.3711142909724	203135	0.117504648267783
10134	chr12	106.503710793553	106.519066795757	405	0.0153560022046122
10135	chr12	107.966311487762	108.030895351819	78862	0.0645838640573402
10136	chr12	123.30369772475	123.337554312523	25537	0.0338565877731583
10137	chr12	61.3231113464663	61.5120299209094	120835	0.188918574443065
10138	chr12	75.6286671082535	75.6936022878062	732	0.0649351795526627
10139	chr12	120.477779968855	120.483067890029	110	0.00528792117356147
10140	chr12	123.833248452485	123.839295116842	778	0.00604666435641832
10141	chr12	130.301708673038	130.329542972355	2606	0.0278342993167939
10142	chr12	6.98389288795017	7.04945320485537	45550	0.0655603169051977
10143	chr12	24.9638488753788	25.0899781685412	14354	0.126129293162329
10144	chr12	55.5906768021005	55.8601871289073	386756	0.269510326806753
10145	chr12	89.3507341994643	89.4096186075634	1450	0.0588844080990327
10146	chr12	103.497308875251	103.531757847882	88695	0.0344489726311821
10147	chr12	118.037829530799	118.072108277585	1015	0.0342787467861712
10148	chr12	129.197936101339	129.361359639337	32291	0.163423537998398
10149	chr12	7.2449243277343	7.34007717340204	18556	0.0951528456677364
10150	chr12	49.5448791849179	49.6319881039929	208299	0.0871089190750141
10151	chr12	54.1273455955804	54.2330314958884	38569	0.105685900307954
10152	chr12	74.6213085672002	74.8670371986943	107193	0.245728631494103
10153	chr12	102.060910575831	102.10886404458	56043	0.0479534687494692
10154	chr12	103.662317968266	103.748969850622	401440	0.086651882356108
10155	chr12	111.82948572795	111.921124803117	75497	0.0916390751671798
10156	chr12	19.4209889515943	19.446190075405	3375	0.0252011238107634
10157	chr12	28.2600931864113	28.3580266196163	69730	0.0979334332050037
10158	chr12	73.223243871329	73.3208765779959	98544	0.0976327066669427
10159	chr12	139.373846222993	139.408323933496	22366	0.0344777105028697
10160	chr12	78.6287859495889	78.9819403308126	289403	0.35315438122376
10161	chr12	118.339417689153	118.404207492798	28500	0.0647898036449561
10162	chr12	118.989724800281	119.066630935108	63283	0.076906134826217
10163	chr12	78.7916270702027	78.8054696106431	10425	0.0138425404403506
10164	chr12	93.2310813603286	93.2476171828302	1073	0.0165358225015098
10165	chr12	117.603189017222	117.645036176438	1756	0.0418471592168572
10166	chr12	117.937012063026	117.995073970768	4335	0.0580619077419016
10167	chr12	9.85920801702537	9.86763718188064	489	0.00842916485527034
10168	chr12	14.6416479475973	14.6682418848	27173	0.0265939372026676
10169	chr12	62.6033110274447	62.6425402055753	58775	0.0392291781305687
10170	chr12	79.8131577027023	79.889229238654	24287	0.0760715359516979
10171	chr12	83.1460447721336	83.2207960581259	37611	0.0747512859922068
10172	chr12	122.272711072865	122.274902526885	60	0.00219145402046195
10173	chr12	122.434501118703	122.506583584582	13910	0.0720824658794044
10174	chr12	11.9439405781031	11.9619289186232	12828	0.0179883405200787
10175	chr12	71.1282074265931	71.1324506058422	4652	0.00424317924910156
10176	chr12	118.989950006591	119.122492204492	175415	0.132542197901088
10177	chr12	119.211471849493	119.313608612965	33924	0.10213676347189
10178	chr12	121.804615874447	121.817152912254	50776	0.0125370378077747
10179	chr12	17.455449886789	17.5376439362527	1615	0.0821940494636912
10180	chr12	99.0945795827858	99.2092496328671	101599	0.114670050081301
10181	chr12	102.033198717306	102.050981855634	4145	0.0177831383281273
10182	chr12	114.511904025127	114.75063836829	295188	0.238734343163131
10183	chr12	122.089728028027	122.092671747781	3982	0.00294371975356
10184	chr12	122.366689738265	122.459527821498	44898	0.0928380832325502
10185	chr12	124.121334527672	124.167716002456	14498	0.0463814747839848
10186	chr12	126.39238218266	126.458069548906	120787	0.0656873662459532
10187	chr12	130.895969895367	130.93599104638	3747	0.0400211510130646
10188	chr12	121.527821090037	121.708015294016	65535	0.180194203978459
10189	chr12	131.362327969636	131.386717197559	2302	0.0243892279225975
10190	chr12	2.88842939934622	2.89277432764455	856	0.00434492829832944
10191	chr12	47.8882309234776	47.9677091279538	12022	0.0794782044762172
10192	chr12	128.122956507188	128.188862188714	1128	0.0659056815260897
10193	chr12	128.674094571522	128.679272315702	55129	0.00517774418003114
10194	chr12	129.086578315896	129.480802556043	85186	0.394224240146968
10195	chr12	5.74136161459082	5.80622782655496	46399	0.064866211964139
10196	chr12	42.479452248855	42.4826894085985	362	0.00323715974354144
10197	chr12	62.6668309992688	62.699177878743	39938	0.0323468794741473
10198	chr12	99.0026321623828	99.0848357251657	9937	0.0822035627829649
10199	chr12	103.54655894003	103.624051541427	237585	0.0774926013965853
10200	chr12	126.450951073902	126.467908235201	960	0.0169571612992314
10201	chr12	138.824912319043	138.845783860468	31865	0.0208715414255209
10202	chr12	9.44486910216796	9.45574512360499	780	0.0108760214370225
10203	chr12	17.2956678351256	17.3523718301424	20192	0.0567039950168251
10204	chr12	42.5899440044317	42.622390906051	4873	0.0324469016192381
10205	chr12	107.050248145526	107.11671415069	4356	0.0664660051635053
10206	chr12	121.017597948941	121.091315004041	21678	0.0737170550993937
10207	chr12	121.147042072518	121.149075354201	279	0.00203328168319672
10208	chr12	1.84471688387864	1.84525695107843	231	0.000540067199785277
10209	chr12	10.5437912712138	10.5460652941266	134	0.00227402291276846
10210	chr12	19.8723665477005	19.8837231941034	754	0.0113566464028203
10211	chr12	59.4229786483844	59.6210517012759	37994	0.198073052891495
10212	chr12	74.1809310487723	74.2185852812126	9228	0.0376542324403744
10213	chr12	79.8345763794516	79.9001190130223	35520	0.0655426335706579
10214	chr12	132.220772287961	132.261704754907	2257	0.0409324669463444
10215	chr12	15.4651951828319	15.5921373542948	93832	0.126942171462943
10216	chr12	59.761138434589	59.8049575483313	1347	0.0438191137423232
10217	chr12	98.9371369354412	99.0013508380397	189005	0.0642139025985244
10218	chr12	104.933648445584	104.996611643719	53729	0.0629631981345398
10219	chr12	112.765659165818	112.77150057	14879	0.00584140418212087
10220	chr12	61.5547034534455	61.6561290216504	123709	0.101425568204881
10221	chr12	75.8354458424373	75.8590938777992	904	0.0236480353619299
10222	chr12	79.2979772761395	79.3693965065925	66835	0.0714192304530172
10223	chr12	79.6533585586733	79.8923780627172	472319	0.239019504043881
10224	chr12	106.299518135563	106.311870459442	282	0.0123523238796537
10225	chr12	107.031960870466	107.041505252604	97927	0.00954438213813091
10226	chr12	120.766929627452	120.882355066003	17220	0.115425438550503
10227	chr12	6.74080136108192	6.76280365947885	5227	0.0220022983969246
10228	chr12	48.6838189099335	48.6869876250266	108	0.00316871509316741
10229	chr12	74.2034341008514	74.3303307064846	239842	0.126896605633178
10230	chr12	75.5550550280241	75.5891914868041	45687	0.0341364587799973
10231	chr12	130.916573258138	130.962832026496	4331	0.0462587683580011
10232	chr12	48.716325323	48.937595118748	432994	0.221269795748007
10233	chr12	56.1023895736483	56.1536705331879	2064	0.0512809595396462
10234	chr12	83.0599223518415	83.0848536531977	5243	0.0249313013561618
10235	chr12	110.121662493036	110.247204390245	184617	0.125541897209189
10236	chr12	110.511575787207	110.610862935871	28111	0.0992871486637341
10237	chr12	139.422843769105	139.472007170369	10924	0.0491634012634563
10238	chr12	106.080679646709	106.100244273678	35192	0.0195646269688865
10239	chr12	118.305412949628	118.317781440914	24538	0.0123684912857414
10240	chr12	130.711554311328	130.759767675533	4514	0.0482133642041447
10241	chr12	49.6649333144419	49.7016450036661	41743	0.0367116892242194
10242	chr12	55.5008125524581	55.5070959346519	1839	0.00628338219380709
10243	chr12	71.9605074017992	72.0021115116772	1529	0.0416041098779942
10244	chr12	73.6002847051293	73.6728652305705	6773	0.0725805254412109
10245	chr12	78.544703385085	78.5980540523453	152464	0.0533506672603039
10246	chr12	98.9941738495416	99.0431201679721	6930	0.0489463184304668
10247	chr12	121.122142615199	121.145897896087	3530	0.0237552808885368
10248	chr12	121.632439456208	121.719449783326	1876	0.0870103271186053
10249	chr12	128.865853904926	129.035733232574	71734	0.169879327647834
10250	chr12	129.655308219074	129.699168186547	259121	0.0438599674722013
10251	chr12	19.3828757441016	19.4452925966966	8634	0.0624168525950104
10252	chr12	48.1937310546297	48.2340638119819	15794	0.0403327573522176
10253	chr12	128.30103312865	128.314873559606	1259	0.0138404309557529
10254	chr12	10.2755507455265	10.3137538004321	25077	0.0382030549055798
10255	chr12	21.0415686003742	21.0606137843688	1521	0.0190451839946313
10256	chr12	42.1771122760123	42.3450890291049	107048	0.16797675309261
10257	chr12	75.6292880730853	75.7421076821795	28055	0.112819609094231
10258	chr12	79.6639934541848	79.7052669083091	195316	0.0412734541242941
10259	chr12	88.8972774317461	88.9580320018823	60222	0.0607545701362113
10260	chr12	114.86353091589	114.879800165954	5768	0.016269250064056
10261	chr12	128.640988210589	128.759252075392	806324	0.118263864803367
10262	chr12	129.412527456823	129.444337698761	6163	0.0318102419384729
10263	chr12	74.2513893433558	74.2705157794541	56626	0.0191264360983467
10264	chr12	74.3739350965381	74.4208392287543	33380	0.0469041322161701
10265	chr12	78.0085184705624	78.0191036176689	271	0.0105851471064966
10266	chr12	10.2244258593347	10.2364911797504	316	0.0120653204156973
10267	chr12	43.321033861456	43.3489038349143	2566	0.0278699734583512
10268	chr12	107.374695165065	107.430672321096	319918	0.0559771560307496
10269	chr12	114.320289194498	114.450532524288	142012	0.130243329789693
10270	chr12	122.061107108893	122.076776144179	21623	0.0156690352860807
10271	chr12	126.692257755218	126.744231982256	74642	0.0519742270383432
10272	chr12	50.1046545649894	50.2193429920293	68480	0.114688427039844
10273	chr12	2.21281476654664	2.220037691975	20623	0.007222925428362
10274	chr12	25.0053161707206	25.0263915209945	1962	0.0210753502739571
10275	chr12	91.8230107730492	91.8423334446774	23138	0.0193226716282169
10276	chr12	102.837772575055	102.855706122183	18533	0.0179335471278819
10277	chr12	108.077317642768	108.148305714984	905	0.070988072215485
10278	chr12	120.28795557133	120.331518833444	73016	0.0435632621141337
10279	chr12	148.629059293479	148.72045682009	48787	0.0913975266115017
10280	chr12	10.890747133712	10.9114320553715	2290	0.0206849216594964
10281	chr12	79.4689537024278	79.5308365512562	25166	0.0618828488284322
10282	chr12	99.0446997234897	99.1039704020933	4568	0.0592706786036103
10283	chr12	82.1161189269269	82.1460580091756	467	0.0299390822486458
10284	chr12	97.2769047517506	97.3523920124692	152586	0.075487260718603
10285	chr12	108.330207470835	108.473384087055	90544	0.143176616219634
10286	chr12	10.4278642412892	10.5270924760968	29896	0.0992282348076294
10287	chr12	15.3744302696441	15.5774142331851	131826	0.202983963541072
10288	chr12	42.8275124600794	42.9441174419729	90747	0.116604981893481
10289	chr12	53.2382693248904	53.3066285767041	39198	0.0683592518136962
10290	chr12	7.35272298072983	7.40480356454599	7221	0.0520805838161609
10291	chr12	79.8462510655215	79.9226500170524	41083	0.0763989515309333
10292	chr12	115.279637107429	115.314759421277	1395	0.0351223138482624
10293	chr12	115.94628160476	115.960831794163	368	0.0145501894033373
10294	chr12	82.1951374346197	82.2137422027271	50861	0.0186047681074797
10295	chr12	12.0560739953584	12.0742487008241	513	0.0181747054656967
10296	chr12	17.2602129289203	17.2714121076885	6679	0.0111991787682477
10297	chr12	74.6343060028563	74.6903653902432	82391	0.0560593873868669
10298	chr12	107.58887613733	107.860851135256	165672	0.271974997926151
10299	chr12	124.081937205549	124.12016843357	459	0.0382312280214308
10300	chr12	124.582343033522	124.603171615023	47092	0.0208285815011351
10301	chr12	50.0895108402433	50.1377602469687	59505	0.0482494067253967
10302	chr12	85.8709482742726	85.9093797736221	66513	0.0384314993494144
10303	chr12	106.710107507328	106.754950650663	77386	0.044843143334333
10304	chr12	115.4147608307	115.4713188394	35916	0.0565580086999944
10305	chr12	126.33521205042	126.38428343294	74846	0.0490713825204097
10306	chr12	129.757936056307	129.767613793431	935	0.00967773712386588
10307	chr12	17.0517713668589	17.1662926525711	5220	0.1145212857122
10308	chr12	116.918891080514	116.929946523804	297	0.0110554432900756
10309	chr12	128.713265473828	128.792954334563	343205	0.0796888607352457
10310	chr12	129.557787820247	129.568869609395	2442	0.0110817891480224
10311	chr12	6.07861447012941	6.10781328268618	20886	0.0291988125567686
10312	chr12	108.227483957616	108.263387606871	17009	0.035903649254962
10313	chr12	129.688060299393	129.730340681839	112632	0.0422803824456253
10314	chr12	11.7769452032856	11.7803965809446	2982	0.00345137765898329
10315	chr12	14.0071011250967	14.0578177677043	1101	0.0507166426076768
10316	chr12	18.2938530636615	18.3244186461057	28931	0.0305655824442681
10317	chr12	107.902050705739	108.189405172716	191643	0.28735446697678
10318	chr12	117.946015138622	117.948271498762	167	0.00225636013941255
10319	chr12	5.52500821935369	5.6778906154204	131878	0.152882396066713
10320	chr12	48.6818531329775	48.6843176891611	84	0.00246455618357544
10321	chr12	49.2087853624582	49.258842661478	117972	0.0500572990197838
10322	chr12	62.5749796769038	62.663405046054	95558	0.0884253691501797
10323	chr12	111.779058046586	111.798644631679	1145	0.0195865850932933
10324	chr12	122.050367423837	122.140899246028	73675	0.0905318221906697
10325	chr12	55.6348187131435	55.6636454378341	911	0.0288267246905747
10326	chr12	80.2554677764889	80.2708384507095	27137	0.0153706742205344
10327	chr12	80.3234788693408	80.3319844322325	660	0.00850556289164217
10328	chr12	13.8111692651641	13.8217176758021	8400	0.0105484106379699
10329	chr12	19.4969515659051	19.5387383506942	24816	0.0417867847891351
10330	chr12	47.9736282888946	48.2369512893378	347575	0.263323000443222
10331	chr12	129.070039342071	129.297630931332	57145	0.227591589261351
10332	chr12	10.4074336250116	10.4263147282569	329	0.0188811032453025
10333	chr12	49.9932179536314	50.0173518848037	4863	0.0241339311722797
10334	chr12	76.6987320266315	76.7058983794569	518	0.00716635282540778
10335	chr12	121.475186467528	121.511861279244	9399	0.0366748117168356
10336	chr12	50.0232166734723	50.2165419584529	90139	0.193325284980574
10337	chr12	99.3111561119596	99.3279090026072	1420	0.0167528906475809
10338	chr12	107.534994288873	107.833151824439	154372	0.298157535565394
10339	chr12	122.418417856307	122.518471184479	30911	0.100053328172734
10340	chr12	123.355129031368	123.38224746099	7410	0.0271184296222486
10341	chr12	123.546574582943	123.612008754912	18113	0.0654341719691018
10342	chr12	128.299426819385	128.353216058171	181732	0.0537892387859529
10343	chr12	13.6781878316392	13.7514274473054	108822	0.0732396156661839
10344	chr12	99.1312001562937	99.1488244127461	17353	0.0176242564523506
10345	chr12	102.126429415668	102.159948276721	811	0.0335188610523289
10346	chr12	74.1753790043278	74.2453397318676	15081	0.0699607275397653
10347	chr12	122.987422060564	123.027554921378	141664	0.0401328608146372
10348	chr12	99.0263173975294	99.0643359667575	5889	0.0380185692280435
10349	chr12	42.9592192860854	42.9592555005661	15	3.62144806516085e-05
10350	chr12	120.747933833512	121.012474813071	240862	0.264540979559825
10351	chr12	121.362055525038	121.399441768124	29412	0.0373862430858338
10352	chr12	121.58363491745	121.655105893763	26909	0.0714709763135204
10353	chr12	129.60426669001	129.677846192028	202875	0.0735795020180774
10354	chr12	5.65215886478207	5.69628002365122	31560	0.0441211588691575
10355	chr12	9.8400043059	10.1078448788947	58761	0.267840572994723
10356	chr12	112.291134391084	112.315375867935	112761	0.0242414768519126
10357	chr12	120.120435475437	120.204965503155	53701	0.0845300277182304
10358	chr12	132.16667324104	132.189234157691	1244	0.0225609166509741
10359	chr12	14.5407554493021	14.7131305443759	77150	0.172375095073766
10360	chr12	106.784518777411	107.009639947008	627265	0.225121169597472
10361	chr12	78.7836021801346	78.9022167710528	178502	0.118614590918241
10362	chr12	121.672468763757	121.724504663196	1695	0.0520358994389767
10363	chr12	128.008133038627	128.043111550708	7336	0.0349785120804995
10364	chr12	110.717975422819	110.758767502355	9082	0.0407920795358621
10365	chr12	113.106948681513	113.188897247067	2904	0.0819485655543417
10366	chr12	121.567301274353	121.690210460005	37756	0.122909185651707
10367	chr12	49.0624874797722	49.0733916096106	4096	0.010904129838444
10368	chr12	55.3587185764469	55.4112636045481	38516	0.0525450281012283
10369	chr12	120.459561014645	120.535600450826	12846	0.0760394361814321
10370	chr12	121.737808920044	121.909696504333	626523	0.17188758428955
10371	chr12	9.36301523275052	9.54048008833584	25223	0.177464855585317
10372	chr12	79.5888812071718	79.6738853303686	297246	0.0850041231968248
10373	chr12	107.846864974842	107.958280085118	5913	0.111415110276155
10374	chr12	129.695470609383	129.695773900945	3706	0.000303291562403274
10375	chr12	129.69920404064	129.727007933118	27543	0.0278038924776354
10376	chr12	115.333922806673	115.35047964889	11021	0.0165568422167013
10377	chr12	117.87991225217	117.920815200193	19334	0.0409029480234437
10378	chr12	117.943291634587	118.046373888372	4091	0.103082253785686
10379	chr12	129.633325345211	129.80937146232	364725	0.176046117109252
10380	chr12	59.4110144620653	59.4567651520723	1021	0.0457506900070612
10381	chr12	60.8276062453053	60.8299370295821	25452	0.00233078427677924
10382	chr12	124.269437477212	124.279285598845	20996	0.00984812163369497
10383	chr12	17.2434613463328	17.4111290267002	68680	0.167667680367391
10384	chr12	74.5751787330143	74.5989089707393	1464	0.0237302377250472
10385	chr12	42.7811623056046	42.7946037191381	639	0.0134414135334637
10386	chr12	98.9724988153359	99.1653799948455	151641	0.192881179509627
10387	chr12	128.643750856928	128.812997487686	897991	0.169246630757897
10388	chr12	132.409747168591	132.433758948049	1324	0.0240117794581067
10389	chr12	123.995063194918	124.186031733566	36623	0.190968538647411
10390	chr12	75.5575488301068	75.569586739972	45089	0.0120379098652137
10391	chr12	15.3230605888296	15.3462812244322	601	0.0232206356026339
10392	chr12	61.5064487493455	61.5065094142538	1	6.06649083039201e-05
10393	chr12	110.17273818213	110.244118278338	113357	0.0713800962076903
10394	chr12	115.926156478684	115.985740353769	1514	0.0595838750849396
10395	chr12	7.2146325853965	7.25480706613691	2622	0.0401744807404034
10396	chr12	48.3883434245137	48.4244909081702	1619	0.0361474836565634
10397	chr12	48.4976957900934	48.5233315960184	1383	0.0256358059249351
10398	chr12	47.9345132275322	48.7030365801621	487517	0.768523352629899
10399	chr12	120.718746516836	120.741406915673	23228	0.0226603988364502
10400	chr12	120.76342756656	120.836045335559	11694	0.0726177689988816
10401	chr12	129.339404857807	129.444621637353	20459	0.105216779545771
10402	chr12	116.130204700607	116.172327069847	2753	0.042122369240289
10403	chr12	146.212025984597	146.299278709728	19362	0.0872527251304689
10404	chr13	0.349787251067258	0.432978767459234	31570	0.0831915163919764
10405	chr13	2.85933755468641	2.86005564405322	161	0.000718089366807284
10406	chr13	13.4383142964473	13.7023309474267	134069	0.26401665097946
10407	chr13	16.0476700295149	16.3343920924804	150721	0.286722062965492
10408	chr13	16.9245312943368	16.934347224994	1713	0.00981593065723629
