Chromosome	position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
chr1	63182750	0.257353188743447	79.9906585788471
chr1	63184409	0.285216179474914	79.992352477737
chr1	63190348	1.78634541330789	79.9996907846948
chr1	63194456	0.000129445420868146	79.9996910575658
chr1	63196564	1.98325488980504e-12	79.9996910575658
chr1	63198131	0.00320913468693664	79.9997268682998
chr1	63209290	0.069115017595627	80.0000506721572
chr1	63213975	0.00440830699197846	80.0001962609039
chr1	63247001	0.0529159118764254	80.0008183932799
chr1	63258758	1.73898851456219	80.0055432250739
chr1	63261475	0.0529159118764254	80.0059334270081
chr1	63268849	0.000156350140418553	80.0059347217436
chr1	63277130	4.09914339978634e-05	80.0059355362024
chr1	63296999	1.57282569411527e-17	80.0059355362024
chr1	63298718	2.95444295149883e-22	80.0059355362024
chr1	63308960	1.70654912407112e-24	80.0059355362024
chr1	63374187	0.0627063366424536	80.0061759522971
chr1	63378021	0.109837384331616	80.0078685463896
chr1	63393431	0.023412149458271	80.0079321806119
chr1	63396149	0.00520115102571388	80.0080290052394
chr1	63414765	0.00206528934130594	80.0080859597235
chr1	63442342	0.000343616888854516	80.0080894979466
chr1	63452639	0.000154023572646456	80.0080917927438
chr1	63467538	0.000237840141422558	80.0080925050751
chr1	63470533	0.00659443608589416	80.0081402092257
chr1	63477767	2.57691651623411e-29	80.0081402092257
chr1	63483802	0.133320989193051	80.0111896602115
chr1	63506675	0.249571575101331	80.012899225501
chr1	63513525	0.0104651691365543	80.0129080790341
chr1	63514371	0.0285130863069857	80.012981728336
chr1	63516954	0.402489470100933	80.0166592746243
chr1	63526091	0.000236665168555011	80.0166622218157
chr1	63538544	4.18138030680842e-05	80.0166626784642
chr1	63549465	1.33221815194378e-58	80.0166626784642
chr1	63554321	7.84835813986432e-58	80.0166626784642
chr1	63574804	3.85953930994545e-06	80.0166627370096
chr1	63589973	0.000821046987283536	80.0166744336449
chr1	63604219	5.44433254442637	80.0187160583491
chr1	63604594	0.000821046987283536	80.0187166519661
chr1	63605317	0.000490001446032514	80.0187184537014
chr1	63608994	0.0931865338462253	80.0193081380876
chr1	63615322	0.224447722619127	80.0214314135436
chr1	63624782	0.0740815795676544	80.0222180117554
chr1	63635400	4.5812149911585	80.0249804843951
chr1	63636003	0.396115394372315	80.0259272001876
chr1	63638393	0.000399850032631797	80.0259284425217
chr1	63641500	6.37303675415854e-05	80.025928908072
chr1	63648805	2.60394583652316e-49	80.025928908072
chr1	63662192	1.82316144148552e-29	80.025928908072
chr1	63664036	2.20481625822231e-26	80.025928908072
chr1	63664045	4.08954379905151e-19	80.025928908072
chr1	63664051	1.46768803552253	80.0274919958298
chr1	63665116	4.08954379905151e-19	80.0274919958298
chr1	63671052	3.65128953031446e-21	80.0274919958298
chr1	63671392	0.0007718975322018	80.0274921772258
chr1	63671627	0.277355884400168	80.028185012225
chr1	63674125	1.39248276250059	80.0319586405114
chr1	63676835	16.7000101475427	80.0408096458896
chr1	63677365	8.22470294464848e-08	80.0408096459321
chr1	63677882	0.00058719075995709	80.0408130052504
chr1	63683603	0.0306033732813016	80.040993503946
chr1	63689501	0.241702901093867	80.0411701887667
chr1	63690232	0.456699831716688	80.0414656735579
chr1	63690879	2.30821657039469	80.0476978582979
chr1	63693579	9.43967528875858	80.0657937158265
chr1	63695496	0.00016827836478656	80.0657937550353
chr1	63695729	0.316378793675804	80.0666182381717
chr1	63698335	0.0001026276019429	80.0666183316654
chr1	63699246	9.66170326131665e-05	80.0666183627761
chr1	63699568	1.17791921295638	80.0689765570404
chr1	63701570	0.114673809063963	80.0690600395734
chr1	63702298	3.96538637677788e-07	80.0690600398847
chr1	63703083	1.56897759826867e-09	80.0690600398894
chr1	63706060	1.64381967401387e-09	80.069060039891
chr1	63707065	1.22395830110936e-05	80.0690600461577
chr1	63707577	2.7057931781528e-20	80.0690600461577
chr1	63711219	3.72317535521534e-18	80.0690600461577
chr1	63711466	9.84761001198013	80.1025813106385
chr1	63714870	3.50753414766986	80.1049769564613
chr1	63715553	0.439303190752106	80.1051843075674
chr1	63716025	2.51231409095843e-11	80.1051843075674
chr1	63716696	1.13156909966218e-25	80.1051843075674
chr1	63719713	9.70848835257003e-27	80.1051843075674
chr1	63733212	2.6751103714871e-35	80.1051843075674
chr1	63745285	1.65013197444228e-37	80.1051843075674
chr1	63753083	4.10919752501917e-32	80.1051843075674
chr1	63756098	1.49686896310501e-30	80.1051843075674
chr1	63757017	2.438091496248e-30	80.1051843075674
chr1	63757821	4.60343273742474e-08	80.1051843076978
chr1	63760653	0.00104107169977636	80.1051900387975
chr1	63766158	1.15906339767832	80.1061648111149
chr1	63766999	11.5278909184062	80.1140498885031
chr1	63767683	142.465063369594	80.1421155059869
chr1	63767880	10.3627909349462	80.1421258687778
chr1	63767881	41.2775378834478	80.1703597046901
chr1	63768565	46.1585721864166	80.180237639138
chr1	63768779	15.3591566405638	80.1827718999837
chr1	63768944	8.98684350735484e-05	80.1827720611178
chr1	63770737	5.17727153181822e-05	80.1827722059779
chr1	63773535	1.34272256384509e-05	80.1827722573773
chr1	63777363	4.56572414264735e-07	80.1827722591849
chr1	63781322	1.21685866209661e-07	80.1827722595865
chr1	63784623	5.09868467704106e-07	80.182772261935
chr1	63789229	5.6684577707289e-07	80.1827722660084
chr1	63796415	0.0174959545435408	80.1827740156038
chr1	63796515	0.117172190432006	80.1831927890124
chr1	63800089	2.98386348812383	80.1876118908383
chr1	63801570	91.352454123949	80.190352464462
chr1	63801600	1.08941342257899	80.1927154021756
chr1	63803769	0.0104221427834005	80.1928003739057
chr1	63811922	0.00167691475911153	80.1928112537287
chr1	63818410	0.186959232405281	80.1938688821064
chr1	63824067	0.318780885033193	80.194887705815
chr1	63827263	0.596888092856842	80.1951813747566
chr1	63827755	1.17589993093275	80.198426858566
chr1	63830515	0.000110452767551769	80.1984268614378
chr1	63830541	2.11091112106797e-24	80.1984268614378
chr1	63831945	7.41600491601922e-24	80.1984268614378
chr1	63834767	5.80904902267379e-20	80.1984268614378
chr1	63844253	1.80764364278519	80.1992312628588
chr1	63844698	0.00571053706321503	80.1992415646677
chr1	63846502	0.0105092201371011	80.1992433407259
chr1	63846671	0.0205212909595227	80.1992951775069
chr1	63849197	0.0358282680679311	80.1993196840422
chr1	63849881	0.0859503263971688	80.1994899516388
chr1	63851862	0.200403724352897	80.1997635027225
chr1	63853227	0.950410399668535	80.2000467250216
chr1	63853525	8.01667001693154e-08	80.2000467251949
chr1	63855686	9.46022187601752e-06	80.2000467313913
chr1	63856341	3.5129221924136	80.2047926892733
chr1	63857692	9.46022187601752e-06	80.2047926898598
chr1	63857754	18.3311860785432	80.2110619554987
chr1	63858096	2.00257539507508	80.21175284401
chr1	63858441	48.3324671005702	80.2225793166405
chr1	63858665	176.036285546989	80.2412391629085
chr1	63858771	103.236291915588	80.3025615203063
chr1	63859365	0.0257267774281646	80.3025622921097
chr1	63859395	82.7706988477388	80.3243309859066
chr1	63859658	74.4718035689246	80.3284269351029
chr1	63859713	81.3046845786486	80.3512735514695
chr1	63859994	0.0247555338442381	80.3512963760717
chr1	63860916	0.0111477335128535	80.3513038004622
chr1	63861582	126.504999521137	80.3605386654273
chr1	63861655	0.0889422302678723	80.360579489911
chr1	63862114	0.0246639381867542	80.3606426295927
chr1	63864674	1.32408719458827	80.3623917487768
chr1	63865995	12.0464951926861	80.3822082333687
chr1	63867640	0.460155248693974	80.3832422022126
chr1	63869887	0.272202807769743	80.3834953508238
chr1	63870817	0.471048003985168	80.3835335057121
chr1	63870898	0.00304892592837375	80.3835369205091
chr1	63872018	0.0333329675132305	80.3836547192163
chr1	63875552	0.0174441819455519	80.3836930440841
chr1	63877749	0.000413474693690814	80.383695022974
chr1	63882535	0.0980695512315474	80.3838519342559
chr1	63884135	0.00153267414710847	80.3838564679061
chr1	63887093	3.18594290649717	80.3894159382779
chr1	63888838	1.56571807229191	80.3902739517815
chr1	63889386	0.164957683397109	80.3916838451015
chr1	63897933	5.68670334882425e-05	80.3916839009449
chr1	63898915	3.69664193756637e-05	80.3916839898861
chr1	63901321	1.53126247530035e-17	80.3916839898861
chr1	63908950	7.63487055720592e-18	80.3916839898861
chr1	63913376	3.0760874581997e-18	80.3916839898861
chr1	63918135	1.23848136909627e-18	80.3916839898861
chr1	63929183	0.188345002761228	80.3932205084187
chr1	63937341	0.134716122319739	80.3938986693784
chr1	63942375	0.0969768951279159	80.3946409305337
chr1	63950029	5.61634959163465e-11	80.394640930534
chr1	63955131	4.51008320675572e-07	80.3946409344605
chr1	63963837	0.0122866683626854	80.394690523454
chr1	63967873	0.0280271106563385	80.3949707104792
chr1	63977870	0.388111182025938	80.3979607190256
chr1	63985574	0.0499696162869988	80.3980313260934
chr1	63986987	0.0293529037508326	80.3980619705249
chr1	63988031	2.62672947395668e-19	80.3980619705249
chr1	63988647	2.69769179902532e-19	80.3980619705249
chr1	63994114	0.0616002903683886	80.3981019491133
chr1	63994763	0.20806023107113	80.3981046538963
chr1	63994776	30.9201908442251	80.4331681503137
chr1	63995910	9.92195575464776	80.4374445132439
chr1	63996341	2.25794762246896	80.4375619265203
chr1	63996393	2.05288508590898e-12	80.4375619265203
chr1	63996478	9.27205791610741e-15	80.4375619265203
chr1	63996911	0.000281689145798282	80.4375621172239
chr1	63997588	0.962451557062711	80.4380433430024
chr1	63998088	0.0873130981288835	80.4380878726824
chr1	63998598	0.766533024893652	80.4382189498297
chr1	63998769	1.97456188247684	80.4385783200923
chr1	63998951	5.65786439028286	80.4491472107733
chr1	64000819	17.3194097069369	80.484392209527
chr1	64002854	0.0101840122792581	80.4843992670475
chr1	64003547	0.0038063237948947	80.4844119116551
chr1	64006869	0.000163853888733111	80.4844125231578
chr1	64010601	7.42850495739925e-06	80.4844125885435
chr1	64019403	3.74558754719182e-07	80.4844125935342
chr1	64032727	1.673193854443e-07	80.4844125937075
chr1	64033763	9.310033127812e-28	80.4844125937075
chr1	64035861	2.77891190201276e-28	80.4844125937075
chr1	64038075	5.07383495062405e-29	80.4844125937075
chr1	64041969	4.21581965783075e-31	80.4844125937075
chr1	64046231	9.56519618129584e-34	80.4844125937075
chr1	64049953	9.20628890010693e-34	80.4844125937075
chr1	64050750	2.04097465779737e-45	80.4844125937075
chr1	64092697	4.27381857023e-50	80.4844125937075
chr1	64127438	8.59496278210853e-49	80.4844125937075
chr1	64130720	3.74640257321931e-49	80.4844125937075
chr1	64159644	0.069092292191197	80.4852518577808
chr1	64171791	0.0441257456890946	80.4854729718924
chr1	64176802	1.39888318893476e-52	80.4854729718924
chr1	64178344	8.10691926201359e-53	80.4854729718924
chr1	64190816	7.06391827385058e-52	80.4854729718924
chr1	64202458	8.18500212093513e-52	80.4854729718924
chr1	64210571	5.69904389156429e-34	80.4854729718924
chr1	64210801	2.63661262942542e-33	80.4854729718924
chr1	64219015	1.75472919639359e-31	80.4854729718924
chr1	64228725	1.78179974877091e-31	80.4854729718924
chr1	64231385	4.2734417782876e-28	80.4854729718924
chr1	64232198	7.73154132454409e-31	80.4854729718924
chr1	64236799	1.84899468903131e-20	80.4854729718924
chr1	64239555	3.54525877756964e-18	80.4854729718924
chr1	64241648	2.11787829880906e-15	80.4854729718924
chr1	64241997	3.23154248077597e-12	80.4854729718924
chr1	64242736	0.500606261333012	80.4855625804132
chr1	64242915	37.2123761383412	80.5433161881799
chr1	64244467	29.2431957229466	80.5648684234277
chr1	64245204	11.3588069378156	80.5652546228636
chr1	64245238	1.75028299271326	80.5653141324853
chr1	64245272	0.632233510546001	80.5656226624385
chr1	64245760	0.0253230230437638	80.565726562802
chr1	64249863	0.00933176454155256	80.5657780368152
chr1	64255379	0.00377537770283111	80.5657945163389
chr1	64259744	0.00164737249940314	80.5658001091685
chr1	64263139	2.61052930020999e-15	80.5658001091685
chr1	64266729	2.91359668691054e-16	80.5658001091685
chr1	64266868	1.71767839103327e-17	80.5658001091685
chr1	64269367	8.59676299385958e-21	80.5658001091685
chr1	64275320	2.76852902441659e-23	80.5658001091685
chr1	64288688	1.12085078137764e-23	80.5658001091685
chr1	64309094	5.38988256026605e-20	80.5658001091685
chr1	64312937	5.63382829361466e-20	80.5658001091685
chr1	64318951	0.00769315085546922	80.565857453915
chr1	64326405	6.39711404774367e-05	80.5658588869325
chr1	64348806	0.501188708437043	80.5683738518715
chr1	64353824	6.39711404774367e-05	80.5683739413671
chr1	64355223	0.256001867296269	80.5689115452884
chr1	64357323	3.61577357865e-10	80.5689115452925
chr1	64368440	2.49108216473065e-09	80.5689115452971
chr1	64370312	1.28907257325695e-07	80.568911545375
chr1	64370916	0.000174696461981258	80.5689122715882
chr1	64375073	0.00029599436441265	80.5689137796794
chr1	64380168	0.00191509065857621	80.5689310174105
chr1	64389169	0.00803869908352316	80.5689319177448
chr1	64389281	0.308559528509845	80.5691972789393
chr1	64390141	69.8728299355977	80.5953995901651
chr1	64390516	6.71022866679366	80.5987144431265
chr1	64391010	28.8447095922509	80.6011373987323
chr1	64391094	6.113769535771	80.6016203865256
chr1	64391173	0.080488929761536	80.6018521946433
chr1	64394053	0.313912046828928	80.6024771935286
chr1	64396044	0.111449064996991	80.6027190379996
chr1	64398214	0.489595653949299	80.6043077758967
chr1	64401459	0.0118041588640548	80.6043209965546
chr1	64402579	0.092930629925817	80.6045291611656
chr1	64404819	4.73322925728787e-10	80.6045291611666
chr1	64406757	5.30576523537589	80.6057176525793
chr1	64406981	14.2770346638216	80.6495909801012
chr1	64410054	0.137476486329026	80.6496576561971
chr1	64410539	4.49158551849698e-09	80.6496576561976
chr1	64410654	2.54651261113421e-10	80.6496576561978
chr1	64411650	5.11333727766359e-15	80.6496576561978
chr1	64412159	1.00823364799419e-15	80.6496576561978
chr1	64412461	3.78873697768451e-26	80.6496576561978
chr1	64415235	3.68900805657224e-26	80.6496576561978
chr1	64418040	0.0973297001365395	80.6501909256249
chr1	64423519	0.458179884727647	80.6527489439213
chr1	64429102	1.76628495117833e-15	80.6527489439213
chr1	64433183	1.76678987033679e-15	80.6527489439213
chr1	64433726	2.8656413384485e-15	80.6527489439213
chr1	64435550	1.81703574008562e-14	80.6527489439213
chr1	64436639	8.60840446370001e-11	80.6527489439216
chr1	64439602	0.0234551104320099	80.6529340751082
chr1	64447495	0.085374121546211	80.6531493886428
chr1	64450017	0.133317252537659	80.6532512430237
chr1	64450781	0.171518409388696	80.6532687379015
chr1	64450883	0.300293830061139	80.6542158646415
chr1	64454037	1.24444382323077	80.6594251064855
chr1	64458223	15.0595873026533	80.6596660598824
chr1	64458239	24.7326420546192	80.6804662118503
chr1	64459080	5.62996278266369	80.6887872968431
chr1	64460558	0.291321670565731	80.690747891686
chr1	64467288	0.28881712973926	80.6915412723414
chr1	64470035	2.53808710877649e-22	80.6915412723414
chr1	64473579	0.665481269609934	80.692986697659
chr1	64475751	3.00440849403072e-26	80.692986697659
chr1	64494103	0.282244960470717	80.6945243682036
chr1	64499551	0.844956469336007	80.6959405152462
chr1	64501227	0.14049052498567	80.6968948673825
chr1	64508020	6.16121534858903	80.7064016226653
chr1	64509563	0.0496856128759993	80.706408976136
chr1	64509711	1.55389520658655e-30	80.706408976136
chr1	64513646	2.28466367907793e-30	80.706408976136
chr1	64516007	3.07716281767089e-30	80.706408976136
chr1	64516121	3.40387004740676e-28	80.706408976136
chr1	64516198	0.457875716207929	80.7081379148404
chr1	64519974	3.47377302307535e-28	80.7081379148404
chr1	64526037	3.70431135094085e-28	80.7081379148404
chr1	64528098	2.45948380025544e-26	80.7081379148404
chr1	64535103	1.34755550578643e-25	80.7081379148404
chr1	64537524	1.36446501556322e-25	80.7081379148404
chr1	64539294	8.13968943744132e-26	80.7081379148404
chr1	64539354	1.1671893281202e-24	80.7081379148404
chr1	64540140	1.17864721126519e-23	80.7081379148404
chr1	64540294	0.00174034815402232	80.7081437450068
chr1	64543644	0.00177269177807502	80.7081487741333
chr1	64546481	0.00234243512794449	80.70814916532
chr1	64546648	0.016402990585157	80.7081520522463
chr1	64546824	104.682333883238	80.8559635076895
chr1	64548236	0.00478844864693469	80.8559644510138
chr1	64548433	0.239811763719366	80.8559905904961
chr1	64548542	0.058946908329023	80.8560150534631
chr1	64548957	0.0222723350769578	80.8560540300494
chr1	64550707	0.00890292610695924	80.8560595765724
chr1	64551330	0.00468029710997842	80.8560843447047
chr1	64556622	0.000392642931090101	80.8560867527838
chr1	64562755	0.000184316258299043	80.8560876321567
chr1	64567526	2.01925885847856	80.8621211776258
chr1	64570514	0.274062926597782	80.8622239512233
chr1	64570889	0.0909195445989628	80.8623475108844
chr1	64572248	0.0332165199322988	80.8624271308827
chr1	64574645	0.106342768680417	80.8629024830587
chr1	64579115	0.0161966466032437	80.862958750209
chr1	64582589	0.010213527048191	80.8629701791457
chr1	64583708	0.510876840693504	80.865012153878
chr1	64587705	0.000447567914105015	80.8650127912147
chr1	64589129	0.00121484709889098	80.8650170067341
chr1	64592599	6.52679991681894e-42	80.8650170067341
chr1	64596934	2.69711903663951	80.8662010419912
chr1	64597373	6.52679991681894e-42	80.8662010419912
chr1	64597727	0.213686032612618	80.8673895637046
chr1	64603289	2.26961977146321e-40	80.8673895637046
chr1	64610918	2.68349202460891e-41	80.8673895637046
chr1	64618951	1.76408364126991e-05	80.8673896072951
chr1	64621422	0.000156748377436827	80.8673901098304
chr1	64624628	0.000234017285200438	80.8673909653976
chr1	64628284	0.000343842479091957	80.8673911170321
chr1	64628725	5.91914325641736	80.8711556921432
chr1	64629361	0.0204051909077366	80.8711701798288
chr1	64630071	0.0341910614919379	80.8713013367406
chr1	64633907	0.112540248366651	80.8717351793981
chr1	64637762	0.0807916457110598	80.8719386935536
chr1	64640281	0.199932484577235	80.8720692494661
chr1	64640934	0.00199364685972951	80.8720705533111
chr1	64641588	0.00593267967783542	80.8720928305233
chr1	64645343	0.0253186486125396	80.8721112371809
chr1	64646070	0.0441699280371595	80.8722896836901
chr1	64650110	0.00331400638681124	80.8722908369644
chr1	64650458	2.62961490621554e-07	80.8722908377122
chr1	64653302	0.0363283703221881	80.8724528622439
chr1	64657762	0.0523359091694003	80.8725779450668
chr1	64660152	0.0748237575102075	80.8726307706396
chr1	64660858	0.16281259209943	80.8726520990892
chr1	64660989	1.19318573818862	80.8732081236432
chr1	64661455	2.17739779881213	80.8756468091778
chr1	64662575	154.961682040218	81.0337077248588
chr1	64663595	80.4340848738534	81.0636292044319
chr1	64663967	0.218666493583523	81.0637214816922
chr1	64664389	0.0123039249475526	81.063736590912
chr1	64665617	0.00417944116408821	81.063736628527
chr1	64665626	1.36786538992908e-05	81.0637366286364
chr1	64665634	4.96229205228417e-06	81.0637366357127
chr1	64667060	3.29141208639693e-06	81.0637366407321
chr1	64668585	2.20933149982916e-06	81.0637366423868
chr1	64669334	1.47425039210947e-06	81.0637366427362
chr1	64669571	5.03078525020051e-07	81.0637366433586
chr1	64670808	2.55770036597583e-07	81.0637366434199
chr1	64671048	1.22540606975693e-10	81.0637366434199
chr1	64671099	3.93330677215867e-11	81.06373664342
chr1	64672585	1.14716586473753e-31	81.06373664342
chr1	64675540	3.93306368170415e-28	81.06373664342
chr1	64676796	5.51628907442047e-29	81.06373664342
chr1	64677948	3.87123215167424e-29	81.06373664342
chr1	64678379	3.1389681897262e-29	81.06373664342
chr1	64681956	1.38995892380555e-29	81.06373664342
chr1	64682755	6.0527085745146e-30	81.06373664342
chr1	64684218	4.20220974075363e-38	81.06373664342
chr1	64684472	2.183942313644e-43	81.06373664342
chr1	64686153	1.27795613499205e-43	81.06373664342
chr1	64687557	5.11381094128163e-23	81.06373664342
chr1	64687943	0.135896055522085	81.0637937197633
chr1	64688363	0.725194131164644	81.0639242547069
chr1	64688543	16.4674219035876	81.0743810676157
chr1	64689178	1.45684165042749	81.0761671554791
chr1	64690404	0.0279868761360384	81.0761785461377
chr1	64690811	3.47596521176128e-14	81.0761785461377
chr1	64691635	0.000145070594976409	81.0761787456098
chr1	64693010	0.00677587786925919	81.0761845796406
chr1	64693871	0.0262636483701972	81.0762301470706
chr1	64695606	0.159599684417034	81.076446883442
chr1	64696964	0.428815102128301	81.0766630062535
chr1	64697468	26.1251326368255	81.1143093223831
chr1	64698909	10.6564386708678	81.1275659320897
chr1	64700153	0.00986657151147138	81.1275883884065
chr1	64702429	1.44271496665584e-08	81.1275883884296
chr1	64704037	0.0399345441234959	81.127640303337
chr1	64705337	0.180852638032869	81.1277589426676
chr1	64705993	1.74269481524438	81.1285083014381
chr1	64706423	7.23911487515812	81.128573453472
chr1	64706432	23.3435048302301	81.1528973855051
chr1	64707474	109.016490109612	81.1609646057732
chr1	64707548	6.52342890596755	81.1635870241934
chr1	64707950	18.9491150807873	81.1677937277413
chr1	64708172	5.18938490629776	81.1732010668137
chr1	64709214	0.380285063507764	81.1737456350246
chr1	64710646	1.11107529115786e-11	81.1737456350247
chr1	64711415	4.46415139917223e-12	81.1737456350247
chr1	64712687	4.08654930524117e-12	81.1737456350247
chr1	64724474	8.83416987905273e-12	81.1737456350247
chr1	64727442	1.52656139881807e-12	81.1737456350247
chr1	64732772	8.97788870607464e-13	81.1737456350247
chr1	64736194	4.08706623336467e-08	81.1737456350747
chr1	64737416	0.000125467318360934	81.1737456831287
chr1	64737799	3.13273620046269e-05	81.1737458005436
chr1	64741547	0.0883522428271337	81.1742034651615
chr1	64746727	0.0791611945253778	81.1743022583322
chr1	64747975	0.152907856520798	81.1767591817708
chr1	64764043	0.194119492199113	81.1774046290823
chr1	64767368	0.0182657425276995	81.1774215614257
chr1	64768295	0.00235658448966139	81.1774234419801
chr1	64769093	0.00143138980163584	81.177430833677
chr1	64774257	2.28988549883095e-20	81.177430833677
chr1	64776768	3.35981312325538e-18	81.177430833677
chr1	64779903	1.32084543549791e-05	81.1774308403473
chr1	64780408	4.03030480487192e-06	81.177430859056
chr1	64785050	3.87663854013976e-06	81.1774308721241
chr1	64788421	5.97145195016204e-06	81.1774308846761
chr1	64790523	0.00125912949761705	81.1774372155792
chr1	64795551	0.00557123232410765	81.1774440124827
chr1	64796771	0.0629052107594788	81.1780240614311
chr1	64805992	0.432876975290746	81.1780933217471
chr1	64806152	8.39585218007179	81.1883782406677
chr1	64807377	5.91630270242358	81.1894490914569
chr1	64807558	13.1045781990072	81.1928955955232
chr1	64807821	0.78935375347262	81.1930645172264
chr1	64808035	0.0040691174855613	81.1930689240807
chr1	64809118	0.0146972695049728	81.1930776542587
chr1	64809712	8.35340364892712e-14	81.1930776542587
chr1	64809854	0.401134916472886	81.1931542710278
chr1	64810045	80.6893308495295	81.2041280200233
chr1	64810181	132.706907715978	81.2493810755545
chr1	64810522	145.428271654552	81.3206409286652
chr1	64811012	73.7619001637237	81.330451261387
chr1	64811145	0.251023031952187	81.3307806036049
chr1	64812457	0.00857113844296986	81.3307833892249
chr1	64812782	0.00118591298398535	81.3307843604876
chr1	64813601	0.000637187117915316	81.3307854755651
chr1	64815351	3.25783775540697e-12	81.3307854755651
chr1	64815795	14.9590155879978	81.3327899836539
chr1	64815929	4.50238194252379e-07	81.3327899843103
chr1	64817387	3.14092096764463e-07	81.3327899852733
chr1	64820453	1.50362129781282e-07	81.3327899856044
chr1	64822655	1.52260411950055e-13	81.3327899856044
chr1	64823070	1.2946208225618e-15	81.3327899856044
chr1	64823984	7.5590919819167e-16	81.3327899856044
chr1	64831068	1.45124943174734e-16	81.3327899856044
chr1	64832604	4.8709483371462e-23	81.3327899856044
chr1	64833203	0.393660668801492	81.3333922864277
chr1	64834733	0.00365338747711531	81.3334162745699
chr1	64841299	0.030640246538316	81.3334266922537
chr1	64841639	0.0898570740933215	81.3336067658302
chr1	64843643	0.0365270933661294	81.333610601175
chr1	64843748	0.0161324919003299	81.3337279327886
chr1	64851021	4.15571488838977	81.3373724947457
chr1	64851898	0.0161324919003299	81.3373900791619
chr1	64852988	0.00639108374848821	81.3374324648293
chr1	64859620	0.00285419001562221	81.3374479088514
chr1	64865031	0.0140415987158049	81.3377898077386
chr1	64889380	0.000254536758365629	81.3377911656922
chr1	64894715	4.53883865276164e-55	81.3377911656922
chr1	64905689	1.3445057653946e-38	81.3377911656922
chr1	64913275	1.33306871096424e-38	81.3377911656922
chr1	64913465	0.00468120484218652	81.3378181200697
chr1	64919223	0.0117952843577967	81.337999319228
chr1	64934585	0.0140940786463585	81.3380174724013
chr1	64935873	0.00214386487820507	81.3380385551685
chr1	64945707	0.0730510953883204	81.3401866226284
chr1	64975112	1.99576114580638e-35	81.3401866226284
chr1	64982568	1.10435514545724e-35	81.3401866226284
chr1	64987051	8.93676701421959e-36	81.3401866226284
chr1	64992619	6.16777461745463e-37	81.3401866226284
chr1	64994747	7.61943217179413e-37	81.3401866226284
chr1	64996337	4.99096160527599e-29	81.3401866226284
chr1	64996792	2.06103691972043e-19	81.3401866226284
chr1	64996878	0.000506800672955506	81.340187543992
chr1	64998696	0.00142034943791061	81.3401927666169
chr1	65002373	4.02139846992638	81.3440372235541
chr1	65003329	19.6148602697742	81.3608079290848
chr1	65004184	21.1423363505935	81.365945516818
chr1	65004427	9.70028527613857e-09	81.3659455168299
chr1	65005654	6.00125517804909e-10	81.3659455168303
chr1	65006264	7.48525010767839e-25	81.3659455168303
chr1	65020723	8.81551674577272e-54	81.3659455168303
chr1	65052886	3.6460576189563e-56	81.3659455168303
chr1	65077255	3.17623395461511e-45	81.3659455168303
chr1	65094206	3.11413634330765e-45	81.3659455168303
chr1	65097333	2.27350129816558e-37	81.3659455168303
chr1	65121866	3.19228105718157e-30	81.3659455168303
chr1	65126160	0.357808476008929	81.3677435044222
chr1	65131185	3.70397407237025e-22	81.3677435044222
chr1	65133478	8.73216166041143e-21	81.3677435044222
chr1	65141334	4.64206224945408e-19	81.3677435044222
chr1	65142928	1.17047345031953e-16	81.3677435044222
chr1	65145382	1.22989978818974e-15	81.3677435044222
chr1	65145544	0.00809247788482305	81.3677759876284
chr1	65149558	0.047977168730772	81.3678095716465
chr1	65150258	1.80451125225216	81.3734793460011
chr1	65153400	2.97579209811125	81.3735091039221
chr1	65153410	10.4105817729633	81.3890312813456
chr1	65154901	1.2629608011405	81.3986727241015
chr1	65162535	1.81596998379562	81.4076309040315
chr1	65167468	0.302595172182433	81.4081719441994
chr1	65169256	1.49367576123725e-06	81.4081719456154
chr1	65170204	1.16638258486505e-07	81.4081719465203
chr1	65177962	3.02608643756714e-08	81.4081719465234
chr1	65178065	4.32345857775141e-12	81.4081719465234
chr1	65178757	0.116080124352565	81.4100397918044
chr1	65194848	0.0106307063022794	81.4100707590518
chr1	65197761	3.70854108122792e-14	81.4100707590518
chr1	65198159	8.51501615538524e-18	81.4100707590518
chr1	65204661	9.0212713112031e-18	81.4100707590518
chr1	65207332	5.37153792656359e-15	81.4100707590518
chr1	65217688	4.5940819508589e-18	81.4100707590518
chr1	65224477	0.00149450454059449	81.4100820859017
chr1	65232056	2.11228656397403e-07	81.410082086615
chr1	65235433	1.15708991353359e-06	81.4100820866856
chr1	65235494	0.536012975274371	81.4115009130312
chr1	65238141	0.419699230237097	81.4139616096181
chr1	65244004	0.0500084962304965	81.4141033837049
chr1	65246839	6.45500200855947e-08	81.4141033840549
chr1	65252261	6.54108515943909e-05	81.4141035509179
chr1	65254812	0.0108224564564705	81.4141184209731
chr1	65256186	0.0319428602908704	81.4142515907577
chr1	65260355	0.14850955032449	81.4151852703006
chr1	65266642	4.93615065423903	81.4215775853978
chr1	65267937	5.87419402684724	81.4218536725171
chr1	65267984	0.175725350923143	81.4226678080679
chr1	65272617	0.0064746502821974	81.4226788538213
chr1	65274323	0.276733176485164	81.4231160922401
chr1	65275903	0.00735927851789394	81.4231936811135
chr1	65286446	0.000105095843385907	81.4231946616577
chr1	65295776	0.15398865454404	81.4233078433188
chr1	65296511	0.683587260306918	81.4240509026708
