Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	81045237.0	0.09484106298516158	104.71163057005319
chr1	81045635.0	0.04273066331816564	104.71164757685719
chr1	81046238.0	0.046403570457316724	104.71167555821017
chr1	81047656.0	0.04278667560356873	104.7117362297162
chr1	81050508.0	0.05868139657224112	104.7119035890592
chr1	81052239.0	0.06103723223030633	104.71200924450821
chr1	81056397.0	0.0868598417498203	104.71237040773019
chr1	81059243.0	0.09761453303200811	104.71264821869121
chr1	81067129.0	0.06401538954934691	104.7131530440532
chr1	81073718.0	0.05436677963274651	104.71351126676419
chr1	81078006.0	0.09589421641828148	104.7139224611642
chr1	81078994.0	0.08788404859090937	104.7140092906042
chr1	81079832.0	0.0665008591667617	104.71406501832419
chr1	81087009.0	0.12204824244309831	104.71494095856019
chr1	81087945.0	0.199789537392602	104.71512796156719
chr1	81095349.0	0.21826455875232442	104.7167439923602
chr1	81100887.0	0.6669549187431874	104.72043758870021
chr1	81104759.0	0.6834292430235314	104.72308382672918
chr1	81112114.0	0.439163790757614	104.72631387641022
chr1	81114685.0	0.5438172321980326	104.7277120305142
chr1	81114752.0	0.18739358217738014	104.7277245858842
chr1	81118140.0	0.7756537440999988	104.73035250076921
chr1	81129890.0	0.3696404214461507	104.7346957757212
chr1	81132649.0	0.504317301195969	104.73608718715519
chr1	81139721.0	0.3415223829189548	104.7385024334472
chr1	81145762.0	0.07155406654404363	104.7389346915632
chr1	81147001.0	0.06543089750684562	104.7390157604452
chr1	81148911.0	0.05352377486563012	104.73911799085519
chr1	81150148.0	0.04861036053768871	104.73917812187119
chr1	81150999.0	0.05782294831169993	104.73922732920019
chr1	81154082.0	0.05699751540474479	104.73940305254018
chr1	81154521.0	0.05572561047686169	104.7394275160832
chr1	81155120.0	0.056498966627053004	104.7394613589642
chr1	81156969.0	0.05862715683659302	104.73956976057718
chr1	81160465.0	0.05883378174980467	104.73977544347818
chr1	81164146.0	0.05845439527438237	104.7399906141072
chr1	81166742.0	0.05798688405254153	104.7401411480582
chr1	81167397.0	0.056550210699749415	104.74017818844621
chr1	81169852.0	0.06464757230142117	104.7403368982362
chr1	81171999.0	0.06541575593791178	104.7404773458642
chr1	81173509.0	0.06512270926196947	104.74057568115518
chr1	81176908.0	0.03738021418559123	104.74070273650321
chr1	81177080.0	0.021956441832629892	104.74070651301119
chr1	81180730.0	0.03854636849052428	104.7408472072562
chr1	81183348.0	0.038015184874889925	104.74094673101018
chr1	81189898.0	0.032801622443239045	104.74116158163719
chr1	81192048.0	0.03417382651134684	104.7412350553642
chr1	81194442.0	0.03374884628698259	104.74131585010221
chr1	81198231.0	0.037178584587606325	104.74145671975921
chr1	81200789.0	0.03657824432920698	104.7415502869082
chr1	81209514.0	0.03643494773559124	104.74186818182719
chr1	81209855.0	0.046214571855276505	104.74188394099619
chr1	81212768.0	0.023423050460650865	104.7419521723422
chr1	81212991.0	0.016448233220885802	104.7419558402982
chr1	81213307.0	0.045366965183129195	104.7419701762592
chr1	81214871.0	0.046771867651984655	104.74204332746021
chr1	81219376.0	0.04808289677980454	104.7422599409102
chr1	81221471.0	0.04764929403025882	104.74235976618118
chr1	81222248.0	0.048379558580930127	104.74239735709821
chr1	81225684.0	0.07180990337093714	104.74264409592618
chr1	81236363.0	0.07283624759008211	104.7434219142142
chr1	81237815.0	0.07963134297905697	104.74353753892422
chr1	81239387.0	0.07953646118535729	104.74366257024118
chr1	81239704.0	0.07779688015002921	104.74368723185219
chr1	81241051.0	0.0869150682894168	104.74380430644919
chr1	81244235.0	0.09990853549270548	104.7441224152262
chr1	81246145.0	0.09900979110364778	104.7443115239272
chr1	81247657.0	0.08735151256760952	104.74444359941421
chr1	81248148.0	0.07693158248756772	104.74448137282121
chr1	81249607.0	0.28411767443394254	104.7448959005082
chr1	81253410.0	0.13628510675568511	104.7454141927692
chr1	81254655.0	0.1381045759087492	104.7455861329662
chr1	81257476.0	0.14003855086751194	104.74598118171821
chr1	81269517.0	0.1386580970013563	104.74765076386419
chr1	81279290.0	0.11532720658958416	104.74877785665419
chr1	81282981.0	0.17088060390262078	104.74940857696319
chr1	81283249.0	1.2150871380907886	104.74973422031621
chr1	81289530.0	1.6671464733318633	104.76020556731521
chr1	81290862.0	12.546740939184714	104.7769178262462
chr1	81293508.0	11.067615589943248	104.80620273709718
chr1	81294911.0	6.774439641491145	104.8157072759142
chr1	81295627.0	6.068782893853698	104.8200525244662
chr1	81296810.0	0.6794283279795011	104.82085628817819
chr1	81298026.0	1.0185834860244076	104.8220948856972
chr1	81299955.0	0.887165332295018	104.82380622762321
chr1	81306835.0	0.8354749446214212	104.82955429524219
chr1	81306945.0	6.137871827279055	104.8302294611432
chr1	81309050.0	1.0447285686499128	104.83242861478021
chr1	81314076.0	0.8922517857117748	104.83691307225519
chr1	81314251.0	0.076303405762701	104.83692642535121
chr1	81316134.0	0.27654754965022244	104.83744716438719
chr1	81316218.0	0.09547485714192373	104.8374551842752
chr1	81321979.0	9.426253119076867	104.8917598284942
chr1	81323360.0	1.0505646241790008	104.89321065824018
chr1	81331779.0	1.3604941507321902	104.9046646584952
chr1	81332532.0	1.3089476533672408	104.90565029607819
chr1	81334909.0	1.4634343933608185	104.9091288796312
chr1	81334926.0	0.08439835225464562	104.9091303144032
chr1	81335011.0	0.08396052936297885	104.9091374510482
chr1	81337868.0	1.3940427168338327	104.91312023109018
chr1	81344170.0	0.27402301015801783	104.91484712410019
chr1	81348176.0	0.27492962930428094	104.91594849219518
chr1	81351322.0	0.2222451757811336	104.91664767551819
chr1	81354136.0	0.14077710519130898	104.91704382229221
chr1	81355552.0	0.13503624363079839	104.9172350336132
chr1	81360135.0	0.12903929304105746	104.91782642069319
chr1	81361114.0	0.108100615937523	104.91793225119619
chr1	81361660.0	0.09397884614918271	104.9179835636462
chr1	81364684.0	0.09560340972731404	104.91827266835722
chr1	81365627.0	0.12403480061727494	104.9183896331742
chr1	81367846.0	0.0958234470518865	104.9186022654032
chr1	81367873.0	0.018596666593482414	104.91860276751319
chr1	81369411.0	6.904643788683574	104.9292221096602
chr1	81369617.0	0.23074142725959373	104.92926964239422
chr1	81370813.0	0.41453561956528606	104.9297654269952
chr1	81370855.0	0.09385664258486162	104.9297693689742
chr1	81383718.0	0.10204532449593538	104.93108197798318
chr1	81383982.0	0.025168405326178	104.93108862244219
chr1	81384088.0	0.018455792533646705	104.9310905787562
chr1	81384341.0	0.0227084821566095	104.9310963240022
chr1	81384785.0	0.023865211740737347	104.9311069201562
chr1	81384821.0	0.018801805544575875	104.9311075970212
chr1	81385315.0	0.02092711332878887	104.93111793501518
chr1	81385360.0	0.019467600193618432	104.93111881105719
chr1	81385459.0	0.01897497988139925	104.93112068958021
chr1	81385472.0	0.018987691419170005	104.9311209364202
chr1	81385550.0	0.019200474555010515	104.93112243405722
chr1	81385760.0	0.01898337619162963	104.93112642056622
chr1	81386631.0	0.03758703326693377	104.93115915887219
chr1	81387948.0	0.021746913452173257	104.9311877995572
chr1	81388157.0	0.0015559855796165641	104.9311881247582
chr1	81388419.0	0.04657880161302558	104.9312003284042
chr1	81391647.0	0.04525910501612655	104.93134642479521
chr1	81391871.0	0.0412972276058505	104.93135567537419
chr1	81392353.0	0.047245877605757824	104.9313784478872
chr1	81392420.0	0.039095865887967235	104.93138106731021
chr1	81392701.0	0.07558674022000567	104.93140230718421
chr1	81393588.0	0.10055434497434257	104.93149149888819
chr1	81395230.0	0.09692456943094041	104.93165064903121
chr1	81396413.0	0.11025159594108991	104.93178107666921
chr1	81398510.0	0.043882278012887806	104.9318730978062
chr1	81398756.0	0.04625678857836447	104.9318844769762
chr1	81404935.0	0.055868294059920345	104.93222968716518
chr1	81406907.0	0.05632611663901471	104.93234076226719
chr1	81408464.0	0.05591384715111336	104.9324278201272
chr1	81409058.0	0.032392735694673026	104.9324470614122
chr1	81412472.0	0.031274367892648716	104.93255383210419
chr1	81412521.0	0.006133694042472023	104.93255413265521
chr1	81412554.0	0.02936651466108852	104.93255510175018
chr1	81413147.0	0.06535445194727757	104.9325938569402
chr1	81423369.0	0.1979541290350184	104.93461734404718
chr1	81423690.0	0.7346677788351553	104.93485317240419
chr1	81424380.0	1.468076017374642	104.93586614485619
chr1	81425288.0	1.6748139284238923	104.9373868759032
chr1	81426662.0	1.5420606229976637	104.9395056671992
chr1	81426707.0	0.023072822348998063	104.93950670547619
chr1	81427342.0	0.6757171606267096	104.93993578587319
chr1	81427584.0	0.36906254135049094	104.94002509900821
chr1	81428578.0	0.17632550905706518	104.9402003665642
chr1	81429252.0	0.17622577743525814	104.94031914273819
chr1	81432654.0	0.18800113109893046	104.9409587225862
chr1	81433239.0	1.279785194860312	104.94170739692518
chr1	81438287.0	9.352007206223798	104.98891632930221
chr1	81448970.0	4.1849281780393905	105.0336239170282
chr1	81455501.0	0.7115686340533803	105.03827117177721
chr1	81457669.0	0.42915942758186476	105.0392015894162
chr1	81460419.0	0.43757755345681787	105.0404049276882
chr1	81464473.0	0.14819416452520348	105.04100570683119
chr1	81465528.0	0.15313526350255588	105.04116726453418
chr1	81470166.0	0.07469233290515044	105.0415136875742
chr1	81471747.0	0.0652073598984938	105.04161678041021
chr1	81473835.0	0.0625025909955482	105.04174728582021
chr1	81482098.0	0.09749414873577086	105.0425528799712
chr1	81482301.0	0.06534006887382311	105.04256614400518
chr1	81483563.0	0.07753361014319976	105.0426639914212
chr1	81495616.0	0.0796862738744398	105.04362445008019
chr1	81496128.0	0.09014966995124496	105.0436706067112
chr1	81498893.0	0.08400642712139716	105.04390288448221
chr1	81504084.0	0.06841485109000485	105.04425802597422
chr1	81506294.0	0.07204016696445605	105.04441723474321
chr1	81507377.0	0.048905340718935965	105.04447019922719
chr1	81510733.0	0.04897968831631063	105.0446345750612
chr1	81512328.0	0.047425091548749354	105.0447102180822
chr1	81527283.0	0.09747356623211303	105.0461679352652
chr1	81538114.0	0.09799645997460135	105.0472293349232
chr1	81539947.0	0.06565209166028883	105.04734967520722
chr1	81540180.0	0.026084450643321076	105.04735575288422
chr1	81544525.0	0.06467108653173878	105.0476367487552
chr1	81545730.0	0.0597186298759559	105.04770870970418
chr1	81546238.0	0.07048887995082852	105.0477445180552
chr1	81546735.0	0.06663169415104213	105.04777763400719
chr1	81546898.0	0.030218650387718177	105.0477825596472
chr1	81547353.0	0.06838450984674976	105.04781367459918
chr1	81547882.0	0.05813219283975317	105.0478444265292
chr1	81549077.0	0.0584041330556026	105.0479142194682
chr1	81550209.0	0.06831881448943906	105.04799155636621
chr1	81550905.0	0.23704595830037797	105.04815654035318
chr1	81552361.0	0.07401367308046292	105.04826430426118
chr1	81552997.0	0.07367987265727853	105.04831116466019
chr1	81553305.0	0.08288673375938577	105.04833669377419
chr1	81554675.0	0.10541880583846881	105.04848111753819
chr1	81555889.0	0.05872516556435126	105.0485524098892
chr1	81557850.0	0.058711764917969866	105.0486675436602
chr1	81566268.0	0.058769989071898614	105.0491622694282
chr1	81568105.0	0.08363550299036254	105.04931590784719
chr1	81573125.0	0.06216609840661824	105.04962798166119
chr1	81575216.0	0.06971067910009639	105.04977374669119
chr1	81576506.0	0.06901081240863462	105.04986277063921
chr1	81578777.0	0.06995947556125252	105.05002164860821
chr1	81579041.0	0.061307765113752154	105.0500378338582
chr1	81579875.0	0.06390538969732024	105.0500911309532
chr1	81586338.0	0.06551017267615043	105.05051452319921
chr1	81589947.0	0.06508006289657246	105.0507493971462
chr1	81597386.0	0.07372151606310864	105.05129781150418
chr1	81605711.0	0.07453593861948712	105.0519183231932
chr1	81606959.0	0.0743004238761394	105.05201105012219
chr1	81610137.0	0.07028753901456612	105.05223442392119
chr1	81614106.0	0.09717929705712908	105.05262012855121
chr1	81614541.0	0.06229633103216081	105.0526472274552
chr1	81623712.0	0.05898693413892384	105.05318819662818
chr1	81624031.0	0.05318553608113264	105.05320516281421
chr1	81624426.0	0.05694963035722726	105.0532276579182
chr1	81625117.0	0.06105989579461326	105.05326985030618
chr1	81625123.0	0.042887002393854345	105.05327010762821
chr1	81625952.0	0.08399552955385248	105.0533397399222
chr1	81627372.0	0.12631048521607738	105.0535191008112
chr1	81627522.0	0.11173435998064937	105.05353586096521
chr1	81628066.0	0.12386958455035778	105.05360324601921
chr1	81630858.0	0.11685325752291958	105.05392950031421
chr1	81632368.0	0.24032859602205262	105.05429239649419
chr1	81634811.0	1.0374150937320918	105.05682680156818
chr1	81637696.0	5.334706122706978	105.07221742873219
chr1	81640962.0	2.820035923454349	105.0814276660582
chr1	81641730.0	3.5907495677019634	105.08418536172618
chr1	81642451.0	2.318814679627655	105.08585722711021
chr1	81651268.0	1.9725214187349225	105.1032489484592
chr1	81651962.0	3.9331866599366196	105.10597858000119
chr1	81660754.0	1.852168453481821	105.12226284504419
chr1	81662495.0	0.8377490631850893	105.12372136616321
chr1	81662558.0	0.6985443333755866	105.12376537445621
chr1	81666009.0	0.31203645493956345	105.1248422122622
chr1	81666414.0	0.3208186889042051	105.1249721438312
chr1	81667673.0	0.135129324848769	105.12514227165119
chr1	81668735.0	0.07142190397168999	105.1252181217132
chr1	81670525.0	0.0436995184281968	105.1252963438512
chr1	81672263.0	0.043269930374445924	105.12537154699018
chr1	81682341.0	0.048713948898441654	105.1258624861672
chr1	81682604.0	0.04959393158416456	105.1258755293712
chr1	81682770.0	0.04272681935165576	105.1258826220232
chr1	81683050.0	0.04730072501299024	105.12589586622622
chr1	81683299.0	0.04721951403914855	105.12590762388521
chr1	81684735.0	0.056276857932026365	105.1259884374532
chr1	81684762.0	0.04613592563129243	105.12598968312318
chr1	81684855.0	0.01390838706332141	105.12599097660319
chr1	81684900.0	0.013979844639935537	105.12599160569619
chr1	81684932.0	0.032586031206705	105.1259926484492
chr1	81687843.0	0.040385939881067236	105.12611021192018
chr1	81688486.0	0.042695573904067495	105.12613766517421
chr1	81688576.0	0.026990066557017495	105.1261400942802
chr1	81688726.0	0.03119518671231466	105.1261447735582
chr1	81689035.0	0.05178612942137141	105.12616077547219
chr1	81689545.0	0.05079819020153866	105.12618668254919
chr1	81695805.0	0.05301695415292066	105.1265185686822
chr1	81698428.0	0.035106493326738104	105.12661065301418
chr1	81700311.0	0.034972754651772825	105.12667650671119
chr1	81701882.0	0.03491720178374072	105.1267313616352
chr1	81702270.0	0.026817322136137065	105.1267417667562
chr1	81703017.0	0.031021812579106144	105.12676494005018
chr1	81707648.0	0.04999674433234638	105.1269964749732
chr1	81708529.0	0.05423411919381993	105.12704425523219
chr1	81710035.0	0.1329710252345098	105.12724450959621
chr1	81717442.0	0.27586730201012866	105.12928785870218
chr1	81724689.0	0.45280130412712827	105.1325693097532
chr1	81725181.0	12.510807323162606	105.13872462695619
chr1	81728149.0	1.5283927213601902	105.14326089655319
chr1	81728289.0	0.28288148570254634	105.14330049996119
chr1	81729061.0	2.007281366587382	105.1448501211762
chr1	81731089.0	3.2798645024661233	105.1515016863872
chr1	81731172.0	0.05775126493221886	105.15150647974218
chr1	81731728.0	0.4268649784340161	105.1517438166702
chr1	81731767.0	0.05570443598128641	105.1517459891432
chr1	81732776.0	0.5763305966178724	105.15232750671518
chr1	81733704.0	0.43573404525922155	105.15273186790918
chr1	81735657.0	0.3903511300584892	105.1534942236662
chr1	81745769.0	0.3117551213413611	105.1566466914532
chr1	81748496.0	0.16868241730947525	105.15710668840521
chr1	81751804.0	0.11340334764054864	105.1574818266792
chr1	81752356.0	0.08220999999271802	105.15752720659918
chr1	81753331.0	0.05798066462002447	105.15758373774719
chr1	81754894.0	0.04762529302724297	105.15765817608019
chr1	81755029.0	0.04164358518597443	105.1576637979642
chr1	81755809.0	0.0453617871789319	105.1576991801582
chr1	81755848.0	0.02751748695573042	105.15770025334018
chr1	81762915.0	0.05238258610384062	105.15807044107618
chr1	81764618.0	0.05787860306510055	105.15816900833721
chr1	81764962.0	0.05129380525493901	105.1581866534062
chr1	81765057.0	0.029379652526011723	105.15818944447321
chr1	81766126.0	0.05319391766938079	105.1582463087712
chr1	81767828.0	0.05561689601303588	105.1583409687282
chr1	81767884.0	0.008177839104307947	105.1583414266872
chr1	81769241.0	0.1408663795249308	105.15853258236422
chr1	81772199.0	0.11541762474099304	105.1588739876982
chr1	81776789.0	0.12629194706021116	105.15945366773519
chr1	81777476.0	0.18489601019321233	105.1595806912942
chr1	81777511.0	0.12704554259406517	105.1595851378882
chr1	81778847.0	0.34671665943874985	105.16004835134521
chr1	81779373.0	0.47522867489291315	105.1602983216282
chr1	81780711.0	1.2514058273560127	105.1619727026252
chr1	81781975.0	3.497867096514828	105.16639400663519
chr1	81783071.0	0.17340422173263417	105.16658405766222
chr1	81786786.0	0.20410634346945708	105.16734231272821
chr1	81787027.0	0.7218440912740327	105.16751627715419
chr1	81787919.0	2.0574807062822065	105.1693515499442
chr1	81788618.0	94.02126984405746	105.23507241756519
chr1	81788713.0	6.364213873672796	105.2356770178832
chr1	81789990.0	7.153618750971257	105.24481218902818
chr1	81790270.0	2.742318085730793	105.24558003809219
chr1	81790584.0	60.48308641083715	105.26457172722519
chr1	81793367.0	9.880488011138088	105.2920691253602
chr1	81796289.0	3.687586181386487	105.30284425218221
chr1	81796331.0	0.031948976205361156	105.30284559403921
chr1	81796497.0	0.2997838794340443	105.3028953581632
chr1	81797501.0	0.5373396205332128	105.3034348471422
chr1	81797717.0	0.02546518979224183	105.3034403476232
chr1	81799464.0	0.6402655300467953	105.3045588915042
chr1	81800445.0	0.5766343618774541	105.30512456981319
chr1	81800625.0	0.20629989450071662	105.3051617037942
chr1	81801590.0	0.28979826631264377	105.3054413591212
chr1	81801662.0	0.1542856528955225	105.30545246768821
chr1	81801822.0	0.14960683749620785	105.30547640478221
chr1	81803547.0	0.20245215652088835	105.30582563475221
chr1	81806824.0	0.24414482819108227	105.30662569735418
chr1	81806837.0	0.1071690007847792	105.30662709055119
chr1	81807520.0	0.1568137847691723	105.30673419436619
chr1	81810907.0	0.1506032810779109	105.3072442876792
chr1	81812326.0	0.2870489006368064	105.3076516100692
chr1	81813332.0	0.06547852385147884	105.30771748146421
chr1	81814231.0	0.0662317452752005	105.3077770238032
chr1	81814288.0	0.04378752618194675	105.30777951969219
chr1	81814336.0	0.04393806207758644	105.30778162871917
chr1	81814624.0	0.05578221188666058	105.3077976939962
chr1	81815678.0	0.05489523339965706	105.30785555357221
chr1	81815937.0	0.0554111582804015	105.3078699050622
chr1	81817077.0	0.04838844649101335	105.3079250678912
chr1	81817553.0	0.05364752944402204	105.3079506041152
chr1	81819608.0	0.049985571769308866	105.30805332446519
chr1	81821188.0	0.05251521899310054	105.30813629851122
chr1	81821317.0	0.017943449503149196	105.30813861321619
chr1	81823612.0	0.5088670217885529	105.30930646303119
chr1	81826767.0	0.6422873971489239	105.3113328797692
chr1	81829672.0	0.6162885218530371	105.3131231979252
chr1	81830786.0	0.5815755412987378	105.31377107307819
chr1	81831632.0	0.9376287056801497	105.3145643069632
chr1	81831916.0	2.4785765739300385	105.31526822271019
chr1	81833068.0	1.16700633074402	105.31661261400322
chr1	81834289.0	0.3153114758193649	105.3169976093152
chr1	81834510.0	0.035561244446884244	105.3170054683502
chr1	81837547.0	0.6021582242334689	105.3188342228772
chr1	81841462.0	0.5492818423965978	105.3209846612902
chr1	81841845.0	0.7656472010479509	105.3212779041682
chr1	81842419.0	0.4572454163807623	105.3215403630372
chr1	81842939.0	0.8145199307508533	105.32196391340119
chr1	81845777.0	0.43849770261069365	105.3232083698812
chr1	81846312.0	0.5752481981383247	105.3235161276672
chr1	81846391.0	0.1211643543640577	105.32352569965119
chr1	81848284.0	0.4226060750091136	105.32432569295119
chr1	81848933.0	0.5561600693804933	105.3246866408362
chr1	81852844.0	0.34245476680945763	105.32602598142921
chr1	81853157.0	0.3753281310029427	105.32614345913422
chr1	81853510.0	0.2895029036391253	105.32624565365919
chr1	81854581.0	0.6909638823515624	105.3269856759772
chr1	81860400.0	3.3156600204536177	105.34627950163622
chr1	81860948.0	25.246856284643208	105.36011477888019
chr1	81862830.0	26.09996074761306	105.4092349050072
chr1	81865063.0	10.986110906852927	105.43376689066221
chr1	81865882.0	1.4279731526139652	105.43493640067419
chr1	81866303.0	1.3609214228286408	105.4355093485932
chr1	81866357.0	0.031994073826471896	105.4355110762732
chr1	81867083.0	2.4125450137714863	105.43726258395318
chr1	81871959.0	1.7588852856862993	105.44583890860619
chr1	81872055.0	0.023514479104610093	105.4458411659962
chr1	81873058.0	0.33969736291104563	105.44618188245119
chr1	81873089.0	0.24825154852233905	105.4461895782492
chr1	81874221.0	0.253316848938841	105.4464763329222
chr1	81874583.0	0.21522497234140325	105.44655424436218
chr1	81876889.0	0.20981100781273082	105.44703806854619
chr1	81878081.0	0.3577054278492908	105.44746445341619
chr1	81878212.0	0.20365291599325822	105.4474911319482
chr1	81879135.0	2.523296660905335	105.44982013476621
chr1	81879682.0	0.2896032083881304	105.4499785477212
chr1	81880260.0	0.32458786331245904	105.45016615950618
chr1	81881341.0	0.2687126910302017	105.45045663792519
chr1	81881962.0	0.5187237021111972	105.45077876534421
chr1	81882009.0	0.22151093592951163	105.4507891763582
chr1	81884998.0	0.5269281833424101	105.4523641646982
chr1	81886597.0	0.3702662983011497	105.45295622050918
chr1	81887570.0	1.8120063247829117	105.4547193026632
chr1	81887634.0	0.16345546871576744	105.45472976381319
chr1	81887654.0	0.16429825038244417	105.45473304977821
chr1	81889785.0	2.507893370247084	105.46007737055021
chr1	81890604.0	1.3377455616518745	105.46117298416519
chr1	81891199.0	0.7007892352841063	105.46158995376018
chr1	81891924.0	1.1383723476056136	105.4624152737122
chr1	81902233.0	1.5369838118139225	105.4782600398282
chr1	81907138.0	1.4258432383291113	105.4852538009122
chr1	81910255.0	3.806957906003215	105.4971200887052
chr1	81910292.0	2.3495310267201823	105.4972070213532
chr1	81912212.0	6.375097884888288	105.50944720929218
chr1	81913335.0	1.0913263241445261	105.5106727687542
chr1	81914161.0	0.7173682578651067	105.5112653149352
chr1	81915158.0	0.846244641936671	105.51210902084321
chr1	81915380.0	0.15502230629513056	105.5121434357952
chr1	81916595.0	2.6820562436077924	105.5154021341312
chr1	81917082.0	7.346227566759776	105.5189797469562
chr1	81917792.0	49.33329542816057	105.5540063867102
chr1	81919296.0	19.686582128985524	105.58361500623218
chr1	81919410.0	0.03343968426917312	105.5836188183562
chr1	81920659.0	1.9317036725460692	105.5860315162432
chr1	81921530.0	0.6972955189236648	105.58663886064019
chr1	81923130.0	0.8043385106315526	105.58792580225719
chr1	81923769.0	1.0051370907549553	105.5885680848582
chr1	81923893.0	0.10520171790337753	105.58858112987122
chr1	81924073.0	0.11406132216507102	105.5886016609092
chr1	81926208.0	0.17283773817287368	105.5889706694802
chr1	81926263.0	0.27164661818543123	105.5889856100442
chr1	81926279.0	0.26784881246300074	105.58898989562519
chr1	81928106.0	0.1061121455866412	105.58918376251518
chr1	81928242.0	0.05351052213096436	105.5891910399462
chr1	81928496.0	0.10615162991831226	105.5892180024602
chr1	81932263.0	0.1581544794295647	105.58981377038421
chr1	81937930.0	0.15428490417986984	105.59068810293618
chr1	81938693.0	0.07090266318204608	105.5907422016682
chr1	81939118.0	0.06674716704470912	105.59077056921419
chr1	81939169.0	0.010112274521013794	105.5907710849402
chr1	81939582.0	0.10716117917163456	105.5908153425072
chr1	81939737.0	0.042434058033699505	105.59082191978618
chr1	81939974.0	0.04223599585403935	105.59083192971721
chr1	81940059.0	0.044174729275843726	105.59083568456919
chr1	81940330.0	0.12963496685626116	105.59087081564522
chr1	81942384.0	0.13193641576943207	105.59114181304321
chr1	81942674.0	0.1292716758343729	105.59117930182919
chr1	81942814.0	0.1368017429115298	105.59119845407321
chr1	81943260.0	0.14539634975617935	105.59126330084518
chr1	81944109.0	1.4723411496002652	105.5925133184812
chr1	81944770.0	1.2965043555041753	105.5933703078602
chr1	81946225.0	1.4987698859153158	105.5955510180442
chr1	81946800.0	1.6100525600084281	105.5964767982662
chr1	81947614.0	7.141867280090794	105.6022902782322
chr1	81949995.0	7.2442301322968365	105.61953879017719
chr1	81950136.0	0.08912204960466649	105.61955135638618
chr1	81950507.0	0.2848229542149478	105.6196570257022
chr1	81953215.0	0.24356668057203965	105.6203166042732
chr1	81953976.0	0.2922675663570827	105.6205390198912
chr1	81955394.0	0.4537263921130561	105.62118240391521
chr1	81956700.0	2.619181133983968	105.62460305447618
chr1	81956856.0	0.43599096800087467	105.6246710690672
chr1	81957131.0	2.016828880031922	105.6252256970092
chr1	81957705.0	1.5429324964901505	105.62611134026218
chr1	81958984.0	1.259423985158468	105.62772214353922
chr1	81959644.0	1.7443563378654316	105.62887341872221
chr1	81960740.0	1.2261010182425898	105.6302172254382
chr1	81960923.0	0.973492213102137	105.6303953745132
chr1	81960974.0	0.2988509022298233	105.6304106159092
chr1	81961068.0	0.9079509787417261	105.6304959633012
chr1	81961375.0	4.547032485311098	105.63189190227419
chr1	81963484.0	1.386400146037122	105.63481582018218
chr1	81964506.0	0.45813509395101343	105.6352840342482
chr1	81965540.0	0.44721349806182825	105.6357464530052
chr1	81965704.0	0.21312799997470325	105.6357814059972
chr1	81965770.0	0.21493024238487013	105.63579559139319
chr1	81965915.0	0.2071165310185122	105.6358256232902
chr1	81966141.0	0.12564288498102558	105.6358540185822
chr1	81966285.0	0.12577730550904992	105.6358721305142
chr1	81967021.0	0.32118960191024576	105.63610852606121
chr1	81967789.0	0.44497466537377994	105.63645026660421
chr1	81968512.0	0.3486861217047332	105.63670236667019
chr1	81968990.0	0.41286092885687264	105.63689971419419
chr1	81969125.0	0.25426332599552015	105.63693403974321
chr1	81970120.0	0.3425743065248588	105.63727490117819
chr1	81970409.0	0.44740855710156574	105.63740420225119
chr1	81970519.0	0.3869804908679891	105.63744677010519
chr1	81973988.0	0.9632902144728458	105.64078842385919
chr1	81974633.0	1.9329234356481997	105.6420351594752
chr1	81976283.0	6.78187234727416	105.6532252488482
chr1	81976342.0	1.863432864615403	105.65333519138721
chr1	81978025.0	86.72747381223321	105.7992975298132
chr1	81978764.0	1.8020427063486102	105.8006292393732
chr1	81979950.0	0.5163859232843944	105.80124167307821
chr1	81980411.0	0.5913002190731644	105.8015142624792
chr1	81981047.0	0.3553763002950085	105.80174028180619
chr1	81983567.0	0.277201192466417	105.8024388288112
chr1	81984390.0	0.26056986392255815	105.80265327780921
chr1	81986747.0	0.20257979804657222	105.8031307583932
chr1	81986930.0	0.2729236666368085	105.8031807034242
chr1	81987411.0	0.2999929189220434	105.80332500001819
chr1	81987597.0	0.12090329570954603	105.80334748803119
chr1	81989298.0	6.130764317451746	105.81377591813518
chr1	81989389.0	0.04874301117064993	105.8137803537492
chr1	81989669.0	5.765812107075671	105.81539478113919
chr1	81990137.0	2.768282190207195	105.8166903372042
chr1	81992209.0	1.4647487195901148	105.81972529655118
chr1	81993170.0	2.459824659721804	105.82208918804918
chr1	81993530.0	1.8675697027958902	105.82276151314218
chr1	81999875.0	2.6721467123734817	105.83971628403219
chr1	82001370.0	1.6731082133792006	105.8422175808112
chr1	82003489.0	1.1814821656450296	105.84472114152021
chr1	82006007.0	1.0737298586191875	105.84742479330421
chr1	82006355.0	2.21262345975716	105.84819478626821
chr1	82007068.0	25.47709485272302	105.8663599548982
chr1	82007890.0	0.4506652165522003	105.8667304017062
chr1	82008629.0	0.2779232435517873	105.86693578698319
chr1	82009888.0	0.22201982209740115	105.86721530993921
chr1	82012069.0	0.1690712274185973	105.8675840542862
chr1	82012787.0	0.16506644845782165	105.8677025719962
chr1	82012976.0	0.07551319052713816	105.8677168439892
chr1	82013596.0	0.25691286932413043	105.86787612996818
chr1	82013762.0	0.2291982830996288	105.86791417688318
chr1	82014017.0	0.6063693216803728	105.86806880106022
chr1	82015139.0	0.6092548226365498	105.8687523849712
